delivery_id,order_id,driver_id,vehicle_id,hub_id,dispatch_time,delivery_completed_at,delivery_status,route_distance_km,manual_route_override_count,proof_of_completion_missing,customer_rating_post_delivery,fuel_or_charge_cost,delivery_duration_minutes,promised_window_hours,promised_window_minutes,is_delayed,is_failed,customer_id,service_type,order_created_at,pickup_zone,dropoff_zone,priority_level,order_value,booking_channel,special_handling_flag,age,home_zone,customer_type,signup_date,loyalty_score,app_engagement_score,preferred_channel,account_status,base_zone,employment_type,years_experience,training_score,driver_rating,shift_preference,active_flag,vehicle_type,assigned_zone,commission_date,battery_health_pct,odometer_km,maintenance_status,telematics_version,high_risk_vehicle,hub_name,zone,hub_type,capacity_score
DL00307,O00699,D089,V021,H03,2024-09-22 15:57:00,2024-09-23 01:06:05.325869,ontime,11.84,1,0,3.9,12.44,549.0887644833333,12,720,0,0,C0310,medical,2024-09-22 14:49:00,south,riverside,medium,202.46,web,0,24,ctr,sme,2025-02-24 14:39:00,36.1,67.3,app,active,ctr,fulltime,2,71.1,4.57,night,1,diesel,central,2025-06-22 17:38:00,83.0,71294,active,v2.2,0,East Dock,east,warehouse,74
DL00308,O00495,D146,V046,H01,2024-01-16 01:13:00,2024-01-16 07:46:08.760014,ontime,8.6,0,0,3.55,10.89,393.1460002333333,6,360,1,0,C0590,passenger,2024-01-15 23:35:00,east,south,low,133.15,app,0,68,airport,sme,2024-02-29 03:00:00,54.3,43.3,app,active,airport,contract,1,,4.36,morning,1,ev,north,2024-07-11 13:31:00,95.8,101425,active,v1.9,0,North Exchange,north,dispatch,82
DL00309,O00783,D164,V089,H02,2024-06-28 23:56:00,2024-06-29 03:09:24.133659,ontime,10.02,0,0,3.2,6.99,193.40222765,4,240,0,0,C0507,parcel,2024-06-28 22:22:00,north,east,critical,46.36,app,1,32,north,consumer,2025-01-02 03:09:00,58.1,72.4,app,active,central,fulltime,5,76.1,4.07,flexible,1,cargovan,central,2025-09-27 07:15:00,93.6,136082,inrepair,v1.9,1,South Link,south,dispatch,78
DL00310,O00285,D149,V077,H08,2025-01-05 13:48:00,2025-01-05 21:27:35.577931,ontime,9.55,2,0,4.67,12.27,459.59296551666665,4,240,1,0,C0180,business,2025-01-05 13:22:00,north,north,high,106.65,app,0,64,west,consumer,2025-11-23 08:25:00,50.3,58.9,phone,active,airport,fulltime,7,81.5,4.55,night,1,ev,south,2025-04-23 19:27:00,67.6,116877,scheduled,v2.1,1,Midtown Relay,central,charging,63
DL00311,O00797,D086,V077,H05,2025-03-23 04:36:00,2025-03-23 08:18:19.597633,ontime,8.21,2,0,5.0,10.01,222.32662721666665,4,240,0,0,C0231,passenger,2025-03-23 04:08:00,riverside,riverside,medium,47.39,app,1,28,central,sme,2025-02-13 18:02:00,69.4,18.9,app,active,north,parttime,14,70.6,5.0,flexible,1,ev,south,2025-04-23 19:27:00,67.6,116877,scheduled,v2.1,1,Central Core,central,control,88
DL00312,O00204,D142,V043,H03,2025-10-22 23:06:00,2025-10-23 17:41:31.231144,failed,31.38,0,0,4.79,14.35,1115.5205190666668,12,720,1,1,C0355,passenger,2025-10-22 21:38:00,airport,west,high,61.59,app,0,39,central,consumer,2024-09-14 16:40:00,49.1,49.2,app,active,airport,fulltime,12,98.7,4.23,night,1,ev,south,2025-02-23 11:32:00,76.4,149922,scheduled,v2.0,0,East Dock,east,warehouse,74
DL00313,O00601,D136,V005,H08,2025-05-23 04:56:00,2025-05-23 11:22:17.637305,ontime,17.43,2,0,3.9,12.77,386.29395508333334,6,360,1,0,C0335,retail,2025-05-23 04:16:00,north,south,low,49.24,phone,0,33,north,sme,2025-08-11 11:08:00,45.3,34.6,app,active,airport,fulltime,4,89.5,3.99,evening,1,cargovan,west,2025-11-15 11:08:00,58.6,146638,active,v2.2,1,Midtown Relay,central,charging,63
DL00314,O00499,D078,V092,H08,2024-06-11 07:00:00,2024-06-11 09:11:43.991103,ontime,5.63,2,0,4.16,6.47,131.73318505,4,240,0,0,C0198,passenger,2024-06-11 04:49:00,east,central,medium,62.77,phone,0,53,east,sme,2024-07-29 09:28:00,32.2,51.5,app,active,north,fulltime,11,73.7,4.28,morning,1,hybrid,east,2024-01-07 14:19:00,80.5,36143,inrepair,v2.1,1,Midtown Relay,central,charging,63
DL00315,O01107,D082,V041,H04,2024-01-25 08:28:00,2024-01-26 02:41:51.339470,delayed,37.41,2,0,4.22,17.73,1093.8556578333335,12,720,1,0,C0182,business,2024-01-25 07:32:00,airport,central,medium,282.35,app,0,21,east,enterprise,2025-06-11 18:31:00,47.2,58.2,app,dormant,west,parttime,14,74.1,4.63,evening,1,ev,east,2024-01-11 21:04:00,78.4,88129,active,v2.2,0,West Gate,west,dispatch,69
DL00316,O00081,D108,V095,H08,2025-04-17 15:01:00,2025-04-18 07:30:05.752336,failed,7.85,1,0,4.11,9.08,989.0958722666667,6,360,1,1,C0004,passenger,2025-04-17 12:53:00,west,airport,low,208.38,app,0,75,central,consumer,2025-08-19 01:58:00,32.5,33.0,app,active,south,fulltime,10,70.6,4.33,morning,1,cargovan,riverside,2025-11-24 12:43:00,79.0,104553,inrepair,v2.0,1,Midtown Relay,central,charging,63
DL00317,O00711,D105,V106,H06,2024-12-15 15:16:00,2024-12-15 16:55:42.081483,ontime,13.76,1,0,4.67,13.99,99.70135805,2,120,0,0,C0412,passenger,2024-12-15 12:25:00,south,south,high,69.11,web,0,70,airport,consumer,2025-09-12 10:23:00,70.3,29.9,app,active,riverside,contract,2,82.0,3.71,morning,1,cargovan,north,2024-05-06 13:52:00,74.9,93084,active,v2.1,0,Airport Hub,airport,dispatch,71
DL00318,O00281,D054,V041,H03,2024-12-03 07:14:00,2024-12-03 09:03:19.830677,ontime,26.53,3,0,4.48,16.02,109.33051128333334,4,240,0,0,C0437,passenger,2024-12-03 05:05:00,airport,north,low,47.49,web,0,51,airport,consumer,2025-04-16 19:57:00,50.7,49.3,app,active,west,fulltime,3,80.1,4.32,morning,1,ev,east,2024-01-11 21:04:00,78.4,88129,active,v2.2,0,East Dock,east,warehouse,74
DL00319,O00937,D153,V103,H04,2024-04-24 08:08:00,2024-04-25 03:22:25.571685,failed,1.2,0,0,2.72,10.96,1154.4261947500001,4,240,1,1,C0549,parcel,2024-04-24 07:58:00,riverside,south,high,31.56,app,0,54,airport,consumer,2025-06-27 01:40:00,42.2,72.5,app,active,east,fulltime,8,82.3,3.83,evening,1,hybrid,north,2025-01-06 03:21:00,100.0,181609,inrepair,v2.1,1,West Gate,west,dispatch,69
DL00320,O01030,D059,V006,H08,2025-08-29 10:29:00,2025-08-29 14:24:55.246235,ontime,5.12,1,0,5.0,10.77,235.92077058333334,6,360,0,0,C0279,parcel,2025-08-29 08:36:00,ctr,west,high,186.34,web,1,75,south,consumer,2025-06-02 14:17:00,62.8,52.6,web,active,north,fulltime,7,82.8,4.22,night,1,ev,central,2025-11-22 06:39:00,78.6,141381,active,v2.1,0,Midtown Relay,central,charging,63
DL00321,O00438,D119,V052,H03,2025-12-29 18:51:00,2025-12-29 22:33:53.325115,ontime,8.71,3,0,4.26,14.34,222.88875191666665,4,240,0,0,C0491,business,2025-12-29 18:23:00,north,west,low,27.39,phone,0,60,ctr,consumer,2025-01-14 23:32:00,48.6,57.6,web,active,south,fulltime,5,56.0,3.55,flexible,1,hybrid,riverside,2024-11-14 16:11:00,95.4,182486,active,v1.9,0,East Dock,east,warehouse,74
DL00322,O01025,D023,V030,H04,2024-04-29 16:53:00,2024-04-30 08:03:31.403272,delayed,11.02,1,0,5.0,13.23,910.5233878666667,6,360,1,0,C0390,parcel,2024-04-29 14:15:00,west,north,medium,75.72,app,0,51,ctr,consumer,2024-04-25 02:59:00,66.5,52.9,app,active,east,fulltime,11,79.1,4.16,night,1,cargovan,north,2025-09-14 07:20:00,78.0,134360,active,v2.1,0,West Gate,west,dispatch,69
DL00323,O00666,D011,V107,H04,2025-08-26 20:36:00,2025-08-27 21:37:46.153565,ontime,24.58,3,0,4.21,18.25,1501.7692260833333,24,1440,1,0,C0001,parcel,2025-08-26 20:17:00,airport,central,low,185.32,app,0,26,north,sme,2024-11-27 04:25:00,44.9,69.2,app,active,east,fulltime,3,89.4,3.85,night,1,cargovan,north,2024-12-25 17:15:00,87.9,96239,active,v2.0,0,West Gate,west,dispatch,69
DL00324,O00455,D042,V059,H07,2024-08-14 04:59:00,2024-08-14 10:11:51.273104,failed,21.07,1,0,3.21,12.52,312.8545517333333,6,360,0,1,C0178,passenger,2024-08-14 02:36:00,airport,airport,high,144.79,app,0,45,east,consumer,2024-07-04 08:48:00,58.0,16.1,phone,active,north,fulltime,9,70.5,3.37,night,1,hybrid,airport,2024-03-02 20:36:00,85.2,188332,inrepair,v2.1,1,Riverside Hub,riverside,warehouse,66
DL00326,O00500,D137,V103,H07,2024-07-30 17:04:00,2024-07-31 05:16:59.302762,ontime,17.24,0,0,4.02,17.18,732.9883793666667,12,720,1,0,C0131,retail,2024-07-30 16:06:00,north,west,low,64.83,app,0,68,south,consumer,2025-07-11 13:53:00,57.2,75.8,web,active,north,contract,10,65.6,4.4,flexible,1,hybrid,north,2025-01-06 03:21:00,100.0,181609,inrepair,v2.1,1,Riverside Hub,riverside,warehouse,66
DL00327,O00418,D102,V023,H04,2025-11-07 07:55:00,2025-11-07 19:57:47.382670,ontime,9.17,0,0,4.78,9.88,722.7897111666666,12,720,1,0,C0467,passenger,2025-11-07 07:39:00,riverside,south,critical,46.83,web,0,49,west,enterprise,2024-12-01 13:43:00,58.7,31.7,web,active,east,parttime,10,67.6,4.62,morning,1,hybrid,east,2024-01-07 23:54:00,70.7,188387,active,v2.1,0,West Gate,west,dispatch,69
DL00328,O00060,D009,V072,H02,2024-05-10 18:12:00,2024-05-10 23:00:20.975877,ontime,4.02,1,0,3.26,8.95,288.34959795000003,6,360,0,0,C0258,medical,2024-05-10 15:48:00,north,east,critical,37.52,web,0,50,riverside,consumer,2024-03-17 08:15:00,71.4,63.1,partner api,active,airport,fulltime,15,63.4,3.8,night,1,cargovan,airport,2025-02-24 19:07:00,78.1,89109,inrepair,v2.1,1,South Link,south,dispatch,78
DL00329,O00805,D100,V047,H08,2025-10-01 20:47:00,2025-10-01 23:37:09.410468,ontime,1.62,0,0,4.03,11.74,170.15684113333333,6,360,0,0,C0426,passenger,2025-10-01 17:56:00,north,central,low,180.16,app,0,25,riverside,sme,2025-01-05 19:05:00,49.0,47.1,app,dormant,central,fulltime,4,62.0,4.31,flexible,1,ev,ctr,2025-02-15 14:49:00,93.7,134347,scheduled,v2.2,0,Midtown Relay,central,charging,63
DL00330,O00246,D049,V026,H04,2024-12-14 03:40:00,2024-12-14 21:45:40.052829,failed,15.83,1,0,2.59,16.95,1085.66754715,4,240,1,1,C0023,parcel,2024-12-14 02:58:00,east,riverside,medium,68.11,web,0,52,south,consumer,2025-06-28 13:49:00,73.1,45.2,web,active,central,contract,14,41.4,4.0,morning,1,cargovan,riverside,2024-11-07 04:27:00,78.7,200276,inrepair,v2.2,1,West Gate,west,dispatch,69
DL00331,O01059,D005,V036,H07,2025-11-23 22:50:00,2025-11-24 01:57:10.991964,ontime,12.94,2,0,3.72,15.48,187.1831994,6,360,0,0,C0107,business,2025-11-23 21:49:00,east,east,medium,19.55,app,0,64,airport,consumer,2024-07-28 15:39:00,46.2,43.1,phone,dormant,north,fulltime,3,69.7,4.14,morning,1,diesel,north,2025-09-26 13:33:00,90.4,215767,inrepair,v2.1,1,Riverside Hub,riverside,warehouse,66
DL00332,O00949,D121,V088,H06,2025-04-15 19:23:00,2025-04-16 22:34:29.222918,delayed,5.96,1,0,3.42,9.99,1631.4870486333334,24,1440,1,0,C0023,medical,2025-04-15 17:45:00,west,west,medium,71.3,web,0,52,south,consumer,2025-06-28 13:49:00,73.1,45.2,web,active,riverside,contract,3,,4.97,morning,1,diesel,north,2024-02-14 14:03:00,80.3,50427,inrepair,v2.1,1,Airport Hub,airport,dispatch,71
DL00333,O00930,D119,V063,H06,2025-08-20 08:58:00,2025-08-20 16:13:50.998376,delayed,21.85,0,0,1.76,16.51,435.84997293333333,4,240,1,0,C0370,retail,2025-08-20 07:03:00,ctr,riverside,high,133.79,app,0,18,east,enterprise,2024-08-21 21:27:00,64.6,35.6,app,active,south,fulltime,5,56.0,3.55,flexible,1,ev,central,2024-01-11 00:19:00,73.6,159860,active,v2.1,0,Airport Hub,airport,dispatch,71
DL00334,O00925,D018,V093,H03,2024-11-15 22:49:00,2024-11-16 17:18:41.963453,failed,17.65,0,1,3.01,12.27,1109.6993908833333,12,720,1,1,C0530,business,2024-11-15 21:16:00,south,airport,low,162.25,web,0,28,west,sme,2025-05-31 12:41:00,55.9,35.1,partner api,active,west,parttime,14,73.8,4.57,flexible,1,cargovan,central,2025-03-04 19:16:00,69.2,119136,scheduled,v2.0,1,East Dock,east,warehouse,74
DL00335,O00347,D082,V069,H05,2025-09-01 08:39:00,2025-09-01 19:54:32.954454,ontime,12.56,0,0,4.4,15.64,675.5492409,12,720,0,0,C0004,parcel,2025-09-01 07:36:00,south,south,medium,78.58,,0,75,central,consumer,2025-08-19 01:58:00,32.5,33.0,app,active,west,parttime,14,74.1,4.63,evening,1,hybrid,central,2025-07-20 18:17:00,71.4,187158,active,v2.1,0,Central Core,central,control,88
DL00337,O00659,D116,V100,H06,2024-11-14 19:53:00,2024-11-15 05:59:09.777871,ontime,23.37,1,0,4.48,14.95,606.1629645166666,12,720,0,0,C0002,retail,2024-11-14 16:57:00,south,north,low,135.53,api,0,61,airport,consumer,2025-10-28 01:04:00,55.4,66.6,app,active,central,fulltime,4,58.2,4.19,morning,1,cargovan,east,2024-06-23 11:24:00,60.1,31876,active,v2.0,1,Airport Hub,airport,dispatch,71
DL00338,O00331,D085,V053,H05,2024-02-23 09:42:00,2024-02-23 14:36:51.779770,ontime,12.27,2,0,4.32,14.93,294.8629961666667,6,360,0,0,C0399,parcel,2024-02-23 06:54:00,riverside,east,medium,36.77,app,0,61,east,sme,2024-05-06 17:48:00,93.0,54.8,phone,active,north,parttime,9,84.5,4.11,evening,0,cargovan,west,2024-04-23 20:57:00,73.7,122638,scheduled,v2.0,0,Central Core,central,control,88
DL00339,O00593,D073,V111,H04,2025-06-22 11:57:00,2025-06-22 16:52:49.829827,delayed,4.33,0,0,1.57,12.76,295.83049711666666,1,60,1,0,C0406,passenger,2025-06-22 10:58:00,central,riverside,high,63.86,phone,0,75,north,consumer,2025-04-30 00:40:00,57.7,51.7,app,active,east,fulltime,11,76.9,4.58,evening,1,ev,west,2025-11-11 00:21:00,66.3,208147,active,v2.1,1,West Gate,west,dispatch,69
DL00340,O00435,D086,V024,H05,2024-09-19 13:43:00,2024-09-19 14:58:25.664734,ontime,22.6,0,0,3.8,20.75,75.42774556666667,4,240,0,0,C0102,retail,2024-09-19 11:15:00,south,ctr,medium,47.28,phone,1,39,east,enterprise,2024-07-17 22:38:00,71.9,49.7,app,active,north,parttime,14,70.6,5.0,flexible,1,ev,east,2025-05-26 12:28:00,74.9,56967,active,v2.1,0,Central Core,central,control,88
DL00341,O01203,D050,V037,H07,2024-11-13 21:57:00,2024-11-14 21:39:10.558162,ontime,2.78,0,0,3.72,12.39,1422.1759693666668,24,1440,0,0,C0445,parcel,2024-11-13 20:40:00,west,riverside,medium,141.68,web,0,26,riverside,sme,2024-08-29 04:18:00,60.6,55.1,app,active,north,fulltime,6,87.4,3.9,evening,1,cargovan,south,2025-06-13 23:43:00,56.6,52146,inrepair,v1.9,1,Riverside Hub,riverside,warehouse,66
DL00342,O00123,D028,V090,H08,2024-07-14 07:47:00,2024-07-15 04:17:08.927278,failed,6.8,0,0,2.47,8.94,1230.1487879666668,2,120,1,1,C0649,retail,2024-07-14 06:46:00,west,east,high,21.55,app,0,75,central,enterprise,2025-09-08 16:30:00,42.1,34.4,app,active,north,fulltime,11,83.0,4.07,flexible,1,hybrid,west,2024-08-16 01:10:00,93.8,98472,inrepair,v2.0,1,Midtown Relay,central,charging,63
DL00343,O00505,D015,V012,H04,2025-03-29 21:38:00,2025-03-30 10:54:47.382876,ontime,34.31,1,0,2.98,15.09,796.7897146,12,720,1,0,C0319,retail,2025-03-29 21:27:00,airport,west,high,84.65,web,0,35,west,sme,2025-02-07 03:10:00,54.5,54.8,web,dormant,east,fulltime,11,85.1,4.34,morning,1,hybrid,south,2024-04-15 00:26:00,56.2,52021,active,v2.1,1,West Gate,west,dispatch,69
DL00344,O00238,D164,V081,H02,2024-08-28 12:22:00,2024-08-28 15:44:24.161498,ontime,11.63,0,0,5.0,11.55,202.40269163333332,4,240,0,0,C0141,parcel,2024-08-28 11:09:00,south,west,critical,192.22,phone,1,37,west,consumer,2024-05-03 17:03:00,29.6,32.1,partner api,dormant,central,fulltime,5,76.1,4.07,flexible,1,ev,west,2024-12-28 08:10:00,86.6,165481,active,v2.2,0,South Link,south,dispatch,78
DL00347,O00343,D026,V030,H03,2024-12-09 02:01:00,2024-12-09 11:31:00.186861,delayed,15.62,0,1,3.94,18.0,570.00311435,2,120,1,0,C0184,business,2024-12-09 01:37:00,ctr,south,medium,81.36,app,0,59,south,sme,2024-10-12 01:51:00,67.8,76.5,app,active,north,parttime,4,84.9,3.15,night,0,cargovan,north,2025-09-14 07:20:00,78.0,134360,active,v2.1,0,East Dock,east,warehouse,74
DL00348,O00754,D098,V062,H01,2024-10-07 23:24:00,2024-10-08 16:07:55.556410,delayed,2.21,4,0,2.89,13.34,1003.9259401666666,4,240,1,0,C0479,parcel,2024-10-07 23:05:00,central,airport,medium,65.19,app,0,48,north,enterprise,2025-08-03 11:26:00,59.1,53.9,app,active,south,contract,3,70.9,4.29,morning,1,hybrid,north,2024-02-13 22:26:00,89.9,113343,active,v2.0,0,North Exchange,north,dispatch,82
DL00349,O00231,D016,V042,H07,2024-12-16 02:23:00,2024-12-16 09:57:31.805029,delayed,15.82,0,0,2.75,11.11,454.53008381666666,6,360,1,0,C0250,passenger,2024-12-15 23:23:00,east,south,low,69.44,,0,58,west,sme,2024-02-21 20:01:00,59.6,63.6,app,suspended,airport,fulltime,6,81.9,4.31,evening,1,ev,east,2025-06-21 07:06:00,80.5,215870,inrepair,v1.9,1,Riverside Hub,riverside,warehouse,66
DL00350,O01209,D019,V017,H06,2025-06-14 03:56:00,2025-06-14 09:51:38.918546,failed,13.23,1,0,3.05,11.77,355.64864243333335,2,120,1,1,C0182,parcel,2025-06-14 02:30:00,riverside,central,medium,12.79,app,0,21,east,enterprise,2025-06-11 18:31:00,47.2,58.2,app,dormant,riverside,fulltime,11,73.4,3.82,flexible,0,hybrid,riverside,2024-04-23 12:54:00,82.4,169703,inrepair,v2.2,1,Airport Hub,airport,dispatch,71
DL00351,O00069,D142,V050,H07,2024-05-19 21:58:00,2024-05-20 09:27:10.018280,ontime,33.129999999999995,0,0,4.53,22.56,689.1669713333333,12,720,0,0,C0369,passenger,2024-05-19 21:45:00,airport,riverside,medium,103.29,phone,1,42,west,consumer,2025-03-06 02:16:00,47.6,40.7,app,active,airport,fulltime,12,98.7,4.23,night,1,ev,riverside,2024-04-04 05:23:00,96.5,114188,active,v2.1,0,Riverside Hub,riverside,warehouse,66
DL00352,O00989,D133,V112,H05,2024-03-08 14:47:00,2024-03-09 06:10:35.262310,failed,9.57,0,0,2.25,15.47,923.5877051666666,1,60,1,1,C0351,medical,2024-03-08 12:01:00,north,central,medium,89.8,api,0,66,central,enterprise,2024-02-10 00:50:00,48.6,49.9,app,active,south,contract,12,88.2,3.99,flexible,1,ev,south,2024-06-08 07:45:00,94.1,19121,inrepair,v2.1,1,Central Core,central,control,88
DL00353,O00159,D018,V014,H03,2024-09-14 23:08:00,2024-09-15 09:25:14.900209,ontime,4.49,0,0,3.9,6.4,617.2483368166667,12,720,0,0,C0505,parcel,2024-09-14 22:31:00,north,south,low,105.17,api,0,36,north,consumer,2024-08-11 01:25:00,51.9,100.0,phone,active,west,parttime,14,73.8,4.57,flexible,1,ev,airport,2025-05-24 12:36:00,100.0,206339,scheduled,v2.0,0,East Dock,east,warehouse,74
DL00354,O00776,D014,V034,H04,2025-03-03 01:09:00,2025-03-03 05:31:01.221882,ontime,10.43,0,0,4.54,9.64,262.0203647,4,240,1,0,C0571,parcel,2025-03-03 00:53:00,riverside,east,low,108.49,phone,0,33,south,consumer,2024-11-07 03:33:00,44.1,36.5,phone,active,north,fulltime,6,76.1,4.7,evening,1,ev,riverside,2025-05-24 09:58:00,94.2,210683,inrepair,v2.0,1,West Gate,west,dispatch,69
DL00355,O00561,D162,V106,H07,2025-06-02 10:12:00,2025-06-02 18:34:59.818071,delayed,7.43,1,0,3.96,12.85,502.99696785000003,4,240,1,0,C0595,retail,2025-06-02 08:23:00,central,airport,high,86.87,app,0,72,central,consumer,2025-10-18 13:52:00,48.3,26.0,phone,active,riverside,contract,11,69.0,4.62,night,1,cargovan,north,2024-05-06 13:52:00,74.9,93084,active,v2.1,0,Riverside Hub,riverside,warehouse,66
DL00356,O01181,D031,V118,H04,2024-02-24 01:34:00,2024-02-24 05:12:32.309441,ontime,13.12,0,0,4.84,6.12,218.53849068333332,6,360,0,0,C0346,retail,2024-02-23 23:10:00,west,east,high,95.57,app,0,46,airport,consumer,2024-09-11 03:14:00,62.9,98.5,app,dormant,north,fulltime,10,91.5,4.03,flexible,1,diesel,riverside,2025-02-18 12:40:00,78.0,145165,active,v2.1,0,West Gate,west,dispatch,69
DL00357,O00235,D134,V030,H08,2025-12-22 12:39:00,2025-12-23 01:10:03.126008,delayed,14.75,1,0,3.27,7.91,751.0521001333333,2,120,1,0,C0502,retail,2025-12-22 10:42:00,ctr,central,medium,27.53,phone,0,38,west,sme,2024-08-15 19:25:00,36.3,75.7,app,active,south,parttime,4,61.5,3.59,flexible,1,cargovan,north,2025-09-14 07:20:00,78.0,134360,active,v2.1,0,Midtown Relay,central,charging,63
DL00358,O00497,D022,V005,H02,2025-11-22 01:45:00,2025-11-23 02:04:47.304047,delayed,19.28,1,0,3.57,14.5,1459.7884007833334,12,720,1,0,C0631,medical,2025-11-21 23:43:00,south,ctr,low,169.24,app,0,44,north,consumer,2024-02-12 04:44:00,65.8,81.4,web,active,east,fulltime,9,68.7,3.36,flexible,1,cargovan,west,2025-11-15 11:08:00,58.6,146638,active,v2.2,1,South Link,south,dispatch,78
DL00359,O00654,D068,V057,H01,2025-06-18 22:44:00,2025-06-20 08:19:56.137076,delayed,18.71,1,1,2.94,15.84,2015.9356179333333,24,1440,1,0,C0617,parcel,2025-06-18 21:03:00,ctr,airport,high,47.22,app,0,59,north,enterprise,2025-02-02 10:38:00,56.5,83.6,app,active,central,parttime,10,83.9,3.99,flexible,1,ev,riverside,2025-06-07 06:32:00,76.0,160770,inrepair,v2.0,1,North Exchange,north,dispatch,82
DL00360,O00595,D100,V062,H02,2024-03-05 07:09:00,2024-03-06 01:44:19.453287,delayed,12.5,1,0,2.59,21.14,1115.3242214499999,12,720,1,0,C0377,business,2024-03-05 06:55:00,south,airport,medium,71.08,app,1,21,west,consumer,2025-05-22 06:19:00,57.6,64.5,phone,active,central,fulltime,4,62.0,4.31,flexible,1,hybrid,north,2024-02-13 22:26:00,89.9,113343,active,v2.0,0,South Link,south,dispatch,78
DL00361,O00377,D007,V051,H07,2024-07-22 23:59:00,2024-07-23 12:06:00.358864,ontime,25.24,0,0,4.4,13.28,727.0059810666667,12,720,1,0,C0131,retail,2024-07-22 21:07:00,airport,east,medium,213.06,app,1,68,south,consumer,2025-07-11 13:53:00,57.2,75.8,web,active,north,fulltime,4,92.6,3.94,evening,1,ev,north,2024-11-21 11:04:00,87.8,141107,active,v2.0,0,Riverside Hub,riverside,warehouse,66
DL00362,O00460,D156,V012,H04,2024-12-09 18:44:00,2024-12-09 19:57:19.363281,ontime,6.09,0,0,3.51,8.56,73.32272135,4,240,0,0,C0097,passenger,2024-12-09 15:55:00,central,north,low,72.35,web,0,46,airport,sme,2025-02-14 23:51:00,55.6,39.2,web,active,south,fulltime,14,84.5,3.62,evening,1,hybrid,south,2024-04-15 00:26:00,56.2,52021,active,v2.1,1,West Gate,west,dispatch,69
DL00363,O00710,D069,V090,H07,2025-02-17 14:58:00,2025-02-17 20:44:29.402310,ontime,19.08,1,0,5.0,17.76,346.4900385,6,360,0,0,C0322,passenger,2025-02-17 12:53:00,south,south,low,91.43,web,0,77,ctr,consumer,2025-05-24 17:14:00,79.2,60.9,app,active,north,parttime,2,61.5,5.0,evening,0,hybrid,west,2024-08-16 01:10:00,93.8,98472,inrepair,v2.0,1,Riverside Hub,riverside,warehouse,66
DL00364,O00277,D056,V014,H04,2024-01-14 01:45:00,2024-01-14 08:12:31.903105,ontime,23.79,1,0,3.98,11.43,387.5317184166667,6,360,1,0,C0329,passenger,2024-01-14 00:59:00,west,central,medium,107.13,phone,0,38,riverside,consumer,2025-08-06 06:56:00,46.4,64.9,phone,active,west,fulltime,12,74.6,4.45,evening,1,ev,airport,2025-05-24 12:36:00,100.0,206339,scheduled,v2.0,0,West Gate,west,dispatch,69
DL00365,O00861,D064,V012,H01,2025-09-05 09:13:00,2025-09-05 09:38:01.068912,ontime,10.33,0,0,4.19,9.22,25.017815199999998,2,120,0,0,C0265,passenger,2025-09-05 06:33:00,east,central,medium,90.82,app,0,26,east,consumer,2025-09-06 04:21:00,55.8,25.4,app,active,south,parttime,14,88.9,4.18,morning,1,hybrid,south,2024-04-15 00:26:00,56.2,52021,active,v2.1,1,North Exchange,north,dispatch,82
DL00366,O00910,D146,V095,H06,2025-07-24 04:05:00,2025-07-24 11:38:55.420285,ontime,17.03,0,0,3.63,18.63,453.92367141666665,6,360,1,0,C0465,business,2025-07-24 03:46:00,north,north,medium,159.86,app,0,65,airport,consumer,2025-09-05 23:41:00,82.4,63.5,app,active,airport,contract,1,,4.36,morning,1,cargovan,riverside,2025-11-24 12:43:00,79.0,104553,inrepair,v2.0,1,Airport Hub,airport,dispatch,71
DL00367,O00575,D128,V106,H02,2025-08-15 07:04:00,2025-08-15 20:10:40.282041,delayed,3.02,0,0,2.94,16.73,786.67136735,12,720,1,0,C0179,retail,2025-08-15 06:14:00,riverside,riverside,medium,30.5,phone,0,38,south,consumer,2024-05-12 13:54:00,97.9,42.8,app,active,central,contract,13,84.7,3.32,morning,1,cargovan,north,2024-05-06 13:52:00,74.9,93084,active,v2.1,0,South Link,south,dispatch,78
